"HOTEL_ID","HOTEL_NAME","HOTEL_RATING","NUNBER_RATING","TITLE_RATING","HOTEL_PRICE","HOTEL_PRICE_FREE","ROOM_TYPE","HOTEL_ADDRESS","HOTEL_LOCATION","HOTEL_DISTANCE","HOTEL_CONTENT","NUMBER_DAY","BED_TYPE","HOTEL_URL","HOTEL_IMAGE","HOTEL_PRICE_2"
"318","Khach San Caravelle Can Tho","0","0",,"43","38","Standard Double Room","7 Lý Thường Kiệt, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.2 km from centre",,"1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d17501489-Reviews-Khach_San_Caravelle_Can_Tho-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/318.jpg","Giá Cao"
"319","Kim Ngan Hotel","0","0",,"10","5","Family Bungalow","2QXM+FJ Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.2 km from centre",,"1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d10694726-Reviews-Kim_Ngan_Hotel-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/319.jpg","Giá Cao"
"320","Nha Nghi Hanh Phuc","0","0",,"15","10","Twin Room with City View","264 Trần Vĩnh Kiết, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","6.3 km from centre
","Tọa lạc tại thành phố Cần Thơ, cách Bến Ninh Kiều 700 m, Hanh Phuc Guesthouse có chỗ nghỉ gắn máy điều hòa và sân hiên. Nhà nghỉ này nằm trong bán kính 1,6 km từ trung tâm thương mại Vincom Plaza Xuân Khánh và 2,3 km từ trung tâm thương mại Vincom Plaza Hùng Vương. Bàn đặt tour có thể cung cấp cho khách thông tin về khu vực.

Tất cả phòng nghỉ tại đây đều được trang bị TV truyền hình cáp màn hình phẳng, tủ lạnh, ấm đun nước, chậu rửa vệ sinh, đồ vệ sinh cá nhân miễn phí và tủ quần áo. Phòng tắm riêng có vòi sen và máy sấy tóc.

Nhân viên giao tiếp bằng tiếng Anh và tiếng Việt tại lễ tân 24 giờ luôn sẵn sàng hỗ trợ du khách.

Siêu thị Lotte Mart Cần Thơ nằm cách nhà nghỉ 3,2 km trong khi Chợ nổi Cái Răng cách đó 6 km. Sân bay gần nhất là Sân bay quốc tế Cần Thơ, nằm trong bán kính 12 km từ Hanh Phuc Guesthouse.","1 đêm, 1 người lớn","2 giường (1 giường đơn, 1 giường đôi lớn)","https://www.booking.com/hotel/vn/nha-nghi-hanh-phuc-can-tho.vi.html","KhachSan/image_hotel/320.jpg","Giá Trung Bình"
"321","Thien Long Guest House","0","0",,"12","7","Double Room with Lake View","2PMW+WJ Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","6.3 km from centre
","Tìm kiếm khách sạn ở Cần Thơ? Hãy xem Thien Long Guest House, nhà khách, lưu trú tại đây sẽ giúp bạn khám phá Cần Thơ một cách dễ dàng.

Wifi miễn phí được cung cấp cho khách, và các phòng của Thien Long Guest House đều có điều hòa nhiệt độ và quầy bar mini.

Trong thời gian ở đây, hãy tận hưởng những tiện nghi được cung cấp bao gồm nhân viên hỗ trợ khách.

Nếu muốn ở gần những địa danh yêu thích như Tham Tuong Church (2,4 km) và Quang Duc Pagoda (3,1 km), du khách tại Thien Long Guest House có thể dễ dàng đến thăm những địa điểm nổi tiếng nhất này của Cần Thơ.

Khi ở Cần Thơ hãy nhớ thử sườn địa phương được yêu thích tại Bò Tùng Xẻo Nữ Nhi Hồng.

Nếu bạn tìm kiếm các hoạt động giải trí, Munirangsyaram Pagoda đều là những trải nghiệm thú vị.

Chúng tôi tin rằng bạn sẽ tận hưởng thời gian lưu trú tại Thien Long Guest House bởi bạn sẽ được khám phá mọi thứ mà Cần Thơ có thể mang lại.","1 đêm, 1 người lớn","1 giường đơn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d6597160-Reviews-Thien_Long_Guest_House-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/321.jpg","Giá Trung Bình"
"322","Hoang Mai Hotel","0","0",,"15","10","One-Bedroom Apartment with City View","2PMW+WJ Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.3 km from centre
",,"1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d11877030-Reviews-Hoang_Mai_Hotel-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/322.jpg","Giá Trung Bình"
"323","Thien Son Guest House","0","0",,"38","33","Bed in 6-Bed Mixed Dormitory Room","26/6 Trần Quang Khải, An Hội, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","0.8 km from centre
",,"1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d6828450-Reviews-Thien_Son_Guest_House-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/323.jpg","Giá Cao"
"324","Nhà Nghỉ Ba Xinh","0","0",,"11","6","Deluxe Room","Long, Mỹ, Mỹ Khánh, Phong Điền, Cần Thơ, Việt Nam","Phong Điền","1.2 km from centre","Chào đón bạn đến với Nhà Nghỉ Ba Xinh, ""Mái nhà xa"" của bạn ở Cần Thơ. Nhà Nghỉ Ba Xinh sẽ mang đến cho bạn quãng thời gian lưu trú thư giãn và dễ chịu nhất có thể. Đây cũng là lý do tại sao nhiều khách du lịch tiếp tục quay trở lại khách sạn sau nhiều năm.

Là “ngôi nhà xa xứ,” các phòng nhà khách cung cấp bếp nhỏ, và kết nối mạng thật dễ dàng, với wifi miễn phí sẵn có.

Khách có thể dùng dịch vụ phòng khi nghỉ tại Nhà Nghỉ Ba Xinh. Ngoài ra, Nhà Nghỉ Ba Xinh còn có bữa sáng, sẽ làm cho kì nghỉ của bạn ở Cần Thơ trở nên tuyệt vời hơn nữa.

Trong kỳ nghỉ của bạn, nhớ ghé thăm những điểm đến yêu thích như Thiền Viện Trúc Lâm Phương Nam (1,6 km), nằm trong vòng đi bộ từ nhà khách.

Nhà Nghỉ Ba Xinh giúp bạn khám phá Cần Thơ một cách nhanh chóng và dễ dàng, giúp kì nghỉ của bạn trở nên thư giãn và thích thú.","1 đêm, 1 người lớn","1 giường đôi","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d12459356-Reviews-Ba_Xinh_Homestay-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/324.jpg","Giá Trung Bình"
"325","Bon Bi Hotel","0","0",,"12","7","Double Room with Private Bathroom","26/16 Đ. 3-2, Hưng Lợi, Ninh Kiều, Cần Thơ 94116, Việt Nam","Ninh Kiều","1.2 km from centre","Bon Bi Hotel","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d12346176-Reviews-Bon_Bi_Hotel-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/325.jpg","Giá Trung Bình"
"326","Dai Sang Guest House","0","0",,"43","38","Standard Double Room","16 D, Le Loi, Ninh Kieu District, Can Tho 92000 Vietnam","Ninh Kiều","6.3 km from centre
","Xem tại sao nhiều du khách chọn Dai Sang Guest House là nhà khách lựa chọn khi đến Cần Thơ. Cung cấp sự kết hợp lý tưởng giữa giá trị, sự thoải mái và tiện nghi, nơi đây cung cấp một loạt các tiện nghi được thiết kế cho những du khách như bạn.

Bạn sẽ được tận hưởng những căn phòng thư giãn có TV màn hình phẳng, máy lạnh, bàn làm việc và bạn có thể kết nối trong suốt thời gian lưu trú vì Dai Sang Guest House cung cấp wifi miễn phí cho khách.

Nhà khách có lễ tân 24 giờ.

Những địa danh gần đó như Chùa Phật Học (1,3 km) và Pitu Khosa Rangsay (1,4 km) khiến Dai Sang Guest House trở thành một nơi tuyệt vời để nghỉ lại khi đến Cần Thơ.

Những du khách muốn thưởng thức món lẩu có thể đến Sao Hôm, L'Escale hoặc Tomato - Pad Thai. Nếu không, bạn có thể muốn ghé qua một nhà hàng bít tết như Beefsteak Bò Úc.

Nếu bạn đang tìm kiếm hoạt động giải trí, bạn có thể ghé thăm Chùa Quảng Đức (0,8 km), Nhà thờ Chính Tòa Cần Thơ (1,2 km) hoặc Nhà thờ Thẩm Tường (1,2 km), là những địa điểm thu hút đông đảo khách du lịch và tất cả chúng đều nằm trong khoảng cách đi bộ.

Chúng tôi chắc chắn rằng bạn sẽ tận hưởng kỳ nghỉ của mình tại Dai Sang Guest House khi bạn trải nghiệm tất cả những điều mà Cần Thơ mang lại.","1 đêm, 1 người lớn","1 giường đôi","https://www.tripadvisor.com/Hotel_Review-g303942-d11871032-Reviews-Dai_Sang_Guest_House-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/326.jpg","Giá Cao"
"327","68 Hotel","0","0",,"10","5","Large Double Room","Đường Huỳnh Thị Nỡ, Thường Thạnh, Cái Răng, Cần Thơ, Việt Nam","Cái Răng","6.3 km from centre
","Tìm kiếm khách sạn ở Cần Thơ? Hãy xem 68 Hotel, nhà trọ, lưu trú tại đây sẽ giúp bạn khám phá Cần Thơ một cách dễ dàng.

68 Hotel là nhà trọ cung cấp điều hòa nhiệt độ, quầy bar mini và tủ lạnh và thật dễ dàng kết nối trong suốt thời gian ở đây vì internet được cung cấp cho khách.

Nằm gần những địa danh yêu thích như Chùa Bảo An (0,0 km) và Phố Đi Bộ Hai Bà Trưng (0,2 km), du khách tại 68 Hotel có thể dễ dàng đến thăm những điểm đến nổi tiếng này ở Cần Thơ.

Khi đến Cần Thơ, bạn có thể muốn thử tôm tại một trong những nhà hàng lân cận như Sao Hôm, Nhà hàng Phương Nam hoặc L'Escale.

Trên hết, 68 Hotel làm đơn giản hoá việc trải nghiệm vài điểm đến tuyệt vời ở Cần Thơ như Munirangsyaram Pagoda, cũng là tòa nhà kiến trúc được yêu thích.

Chúng tôi tin rằng bạn sẽ tận hưởng thời gian lưu trú tại 68 Hotel bởi bạn sẽ được khám phá mọi thứ mà Cần Thơ có thể mang lại.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d4842610-Reviews-68_Hotel-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/327.jpg","Giá Cao"
"328","Ngoc Nho Guesthouse","0","0",,"15","10","Deluxe Double Room","An Hòa, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.3 km from centre
","Xem lý do tại sao nhiều du khách chọn Ngoc Nho Guesthouse là khách sạn nhỏ của họ khi đến thăm Cần Thơ. Cung cấp sự kết hợp lý tưởng giữa giá trị, sự thoải mái và tiện nghi, nơi đây cung cấp một loạt các tiện nghi được thiết kế cho những du khách như bạn.

Khách sạn nhỏ có lễ tân 24 giờ và bạn có thể kết nối trong suốt thời gian lưu trú vì Ngoc Nho Guesthouse cung cấp wifi miễn phí cho khách. Đối với những khách có xe, chỗ đậu xe được cung cấp miễn phí.

Những địa danh gần đó như Chùa Báo Ân (0,0 km) và Đường Hai Bà Trưng (0,1 km) khiến Ngoc Nho Guesthouse trở thành một nơi tuyệt vời để nghỉ lại khi đến Cần Thơ.

Những du khách muốn thưởng thức món lẩu có thể đến Sao Hôm, L'Escale hoặc Tomato - Pad Thai. Nếu không, bạn có thể muốn ghé qua một nhà hàng bít tết như Beefsteak Bò Úc.

Hơn hết, Ngoc Nho Guesthouse giúp bạn dễ dàng trải nghiệm một số điểm tham quan tuyệt vời của Cần Thơ như Chùa Munirangsyaram, một công trình kiến ​​trúc nổi tiếng.

Chúng tôi chắc chắn rằng bạn sẽ tận hưởng kỳ nghỉ của mình tại Ngoc Nho Guesthouse khi bạn trải nghiệm tất cả những điều mà Cần Thơ mang lại.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com/Hotel_Review-g303942-d12141032-Reviews-Ngoc_Nho_Guesthouse-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/328.jpg","Giá Trung Bình"
"329","Nhat Hoang Thien","0","0",,"12","7","Standard King Room","14B Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","0.3 km from centre
","Nhat Hoang Thien là một lựa chọn tuyệt vời cho khách du lịch khi đến Cần Thơ, cung cấp nhiều tiện nghi hữu ích cho kì nghỉ của bạn.

Gần với những địa danh nổi tiếng ở Cần Thơ như Chùa Bảo An (0,0 km) và Phố Đi Bộ Hai Bà Trưng (0,2 km), Nhat Hoang Thien là một lựa chọn lý tưởng cho khách du lịch.

Bạn sẽ thích thú tận hưởng phòng được trang bị điều hòa nhiệt độ, và bạn có thể kết nối trong suốt thời gian ở đây vì Nhat Hoang Thien cung cấp cho khách wifi miễn phí.

Đối với khách đi lại bằng xe cộ của mình, bãi đỗ xe riêng miễn phí gần đó có sẵn.

Khi ở Cần Thơ, bạn có thể muốn thử một số nhà hàng cách chỉ vài bước chân từ Nhat Hoang Thien, bao gồm Nhà hàng ẩm thực dân gian Nam Bộ Lúa Nếp (1,7 km), Nem nướng Thanh Vân (0,4 km) và Sao Hôm (0,2 km).

Nếu bạn tìm kiếm các hoạt động giải trí, bạn có thể thử Chùa Ông (0,2 km), là một điểm đến yêu thích của khách du lịch và nằm trong khoảng đi bộ.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d13479007-Reviews-Nhat_Hoang_Thien-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/329.jpg","Giá Trung Bình"
"330","My Huong 1 Hotel","0","0",,"15","10","Standard King Room","156 Đoàn Thị Điểm, Cái Khế, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","0.3 km from centre
",,"1 đêm, 1 người lớn","1 giường đơn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d6578085-Reviews-My_Huong_1_Hotel-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/330.jpg","Giá Trung Bình"
"331","Huong Sen 181 Hostel","0","0",,"10","5","Standard Double Room","66-70 Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Cái Răng","1.3 km from centre",,"1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d12455046-Reviews-Huong_Sen_181_Hostel-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/331.jpg","Giá Cao"
"332","Hao Kiet Guesthouse","0","0",,"15","10","One-Bedroom Apartment with City View","Đ. Số 11, Hưng Phú, Cái Răng, Cần Thơ, Việt Nam","Cái Răng","0.4 km from centre
",,"1 đêm, 1 người lớn","1 giường đôi cực lớn","https://www.tripadvisor.co.nz/Hotel_Review-g303942-d15579890-Reviews-Hao_Kiet_Guesthouse-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/332.jpg","Giá Trung Bình"
"333","Cao Thang 2 Hostel","0","0",,"12","7","Bed in 6-Bed Mixed Dormitory Room","16D Le Loi, Can Tho 92000 Vietnam","Ninh Kiều","0.4 km from centre
",,"1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com/Hotel_Review-g303942-d9695506-Reviews-Cao_Thang_2_Hostel-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/333.jpg","Giá Trung Bình"
"334","Thien Hai Son 2 Hotel","0","0",,"15","10","One-Bedroom House","An Hòa, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.3 km from centre
","Thien Hai Son Hotel Can Tho là một lựa chọn tuyệt vời cho khách du lịch khi đến thăm Cần Thơ, mang đến những tiện nghi hữu ích cho suốt thời gian lưu trú của bạn.

Các phòng khách sạn cung cấp quầy bar mini và điều hòa nhiệt độ, và Thien Hai Son Hotel Can Tho làm cho việc online trở nên dễ dàng với wifi miễn phí có sẵn.

Nếu muốn ở gần những địa danh yêu thích như Quang Duc Pagoda (0,0 km) và Pitu Khosa Rangsay (1,0 km), du khách tại Thien Hai Son Hotel Can Tho có thể dễ dàng đến thăm những địa điểm nổi tiếng nhất này của Cần Thơ.

Nếu bạn thích nhà hàng kiểu hàn quốc, Thien Hai Son Hotel Can Tho nằm gần Quán Sườn Cọng Nướng & Lẩu và Hotpot.

Nếu bạn tìm kiếm các hoạt động giải trí, Munirangsyaram Pagoda đều là những trải nghiệm thú vị.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d3794761-Reviews-Thien_Hai_Son_Hotel_Can_Tho-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/334.jpg","Giá Trung Bình"
"335","Thien Ngoc Guesthouse","0","0",,"38","33","Deluxe Room","M37 Duong So 3, Khu Do Thi Moi HUNG PHU, P. Hung Thanh, Q. Cai Rang, Cần Thơ, Việt Nam","Cái Răng","1.4 km from centre
",,"1 đêm, 1 người lớn","1 giường đơn","https://www.booking.com/hotel/vn/thien-ngoc-hostel.vi.htmll","KhachSan/image_hotel/335.jpg","Giá Cao"
"336","Sam Ba Posh Hostel","0","0",,"11","6","Standard Double Room","6 Nguyễn Văn Cừ, Cái Khế, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","3.2 km from centre","Lưu trú tại SamBa Posh Hostel Can Tho là một lựa chọn đúng đắn khi quý khách đến thăm Cái Khế.

nơi nghỉ nằm cách Cảng Cần Thơ 1,44 km.

nơi nghỉ này rất dễ tìm bởi vị trí đắc địa, nằm gần với nhiều tiện ích công cộng.

Thông tin về SamBa Posh Hostel Can Tho

SamBa Posh Hostel Can Tho là đề xuất hàng đầu dành cho những tín đồ du lịch ""bụi"" mong muốn được nghỉ tại một nơi nghỉ vừa thoải mái lại hợp túi tiền.

Dành cho những du khách muốn du lịch thoải mái cùng ngân sách tiết kiệm, SamBa Posh Hostel Can Tho sẽ là lựa chọn lưu trú hoàn hảo, nơi cung cấp các tiện nghi chất lượng và dịch vụ tuyệt vời.

Hãy tận hưởng thời gian vui vẻ cùng cả gia đình với hàng loạt tiện nghi giải trí tại SamBa Posh Hostel Can Tho, một nơi nghỉ tuyệt vời phù hợp cho mọi kỳ nghỉ bên người thân.

Nếu dự định có một kỳ nghỉ dài, thì SamBa Posh Hostel Can Tho chính là lựa chọn dành cho quý khách. Với đầy đủ tiện nghi với chất lượng dịch vụ tuyệt vời, SamBa Posh Hostel Can Tho sẽ khiến quý khách cảm thấy thoải mái như đang ở nhà vậy.

Du lịch một mình cũng không hề kém phần thú vị và SamBa Posh Hostel Can Tho là nơi thích hợp dành riêng cho những ai đề cao sự riêng tư trong kỳ lưu trú.

SamBa Posh Hostel Can Tho là lựa chọn đúng đắn cho những ai đang tìm kiếm các nơi nghỉ hợp với túi tiền tại Cái Khế.

Sóng WiFi phủ khắp các khu vực chung của nơi nghỉ cho phép quý khách luôn kết nối với gia đình và bè bạn.

SamBa Posh Hostel Can Tho là nơi nghỉ sở hữu đầy đủ tiện nghi và dịch vụ xuất sắc theo nhận định của hầu hết khách lưu trú.

Lưu trú tại SamBa Posh Hostel Can Tho chắc chắn sẽ làm quý khách hài lòng bởi sự đón tiếp nhiệt thành và mức giá dễ chịu của nơi nghỉ.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.traveloka.com/vi-vn/hotel/vietnam/samba-posh-hostel-can-tho-9000000123221","KhachSan/image_hotel/336.jpg","Giá Trung Bình"
